id,is_shadowed,reason,updated_at,created_at,created_by,updated_by,game_id,table_id,user_id,appversion
2362973,True,matchmaking-failed,"July 1, 2025, 12:38:58.000 AM","July 1, 2025, 12:38:28.000 AM",rummy-registration,matchmaking-failed-system,6862cd58fa2d8ef3ac941750,"539,675",683fb8ec0a93c12c5f9e4430,444
2362977,True,matchmaking-failed,"July 1, 2025, 12:38:58.000 AM","July 1, 2025, 12:38:33.000 AM",rummy-registration,matchmaking-failed-system,6862cd58fa2d8ef3ac941750,"539,675",68632db70a93c12c5fa890f2,444
2363023,True,matchmaking-failed,"July 1, 2025, 12:40:56.000 AM","July 1, 2025, 12:40:26.000 AM",rummy-registration,matchmaking-failed-system,6862cd58fa2d8e02ec94173d,"539,656",68632dc50a93c12c5fa89b3e,444
2363025,True,matchmaking-failed,"July 1, 2025, 12:40:56.000 AM","July 1, 2025, 12:40:30.000 AM",rummy-registration,matchmaking-failed-system,6862cd58fa2d8e02ec94173d,"539,656",6845a0610a93c12c5f2b31ae,440
2363930,True,matchmaking-failed,"July 1, 2025, 1:04:38.000 AM","July 1, 2025, 1:04:08.000 AM",rummy-registration,matchmaking-failed-system,6862d028fa2d8e151e9418e5,"540,170",68620dd40a93c12c5f0c1659,444
2363933,True,matchmaking-failed,"July 1, 2025, 1:04:38.000 AM","July 1, 2025, 1:04:09.000 AM",rummy-registration,matchmaking-failed-system,6862d028fa2d8e151e9418e5,"540,170",682d502d0a93c12c5f887bcd,442
2364303,True,matchmaking-failed,"July 1, 2025, 1:12:40.000 AM","July 1, 2025, 1:12:10.000 AM",rummy-registration,matchmaking-failed-system,6862d0a18fc0b778051d7e3a,"540,289",686333470a93c12c5fad1630,444
2364305,True,matchmaking-failed,"July 1, 2025, 1:12:40.000 AM","July 1, 2025, 1:12:17.000 AM",rummy-registration,matchmaking-failed-system,6862d0a18fc0b778051d7e3a,"540,289",67e6ee04adbdde23b7020c3d,444
2364321,True,matchmaking-failed,"July 1, 2025, 1:12:57.000 AM","July 1, 2025, 1:12:27.000 AM",rummy-registration,matchmaking-failed-system,6862adf186a1d4c3b263b133,"532,489",68632a360a93c12c5fa63fae,444
2364328,True,matchmaking-failed,"July 1, 2025, 1:12:57.000 AM","July 1, 2025, 1:12:34.000 AM",rummy-registration,matchmaking-failed-system,6862adf186a1d4c3b263b133,"532,489",685903990a93c12c5f94e0b1,442
2364533,True,matchmaking-failed,"July 1, 2025, 1:16:54.000 AM","July 1, 2025, 1:16:24.000 AM",rummy-registration,matchmaking-failed-system,6862d190fa2d8ebe08941989,"540,428",68589dd30a93c12c5f19ddf2,442
2364536,True,matchmaking-failed,"July 1, 2025, 1:16:54.000 AM","July 1, 2025, 1:16:27.000 AM",rummy-registration,matchmaking-failed-system,6862d190fa2d8ebe08941989,"540,428",68590fbe0a93c12c5fa78385,442
2364616,True,matchmaking-failed,"July 1, 2025, 1:18:21.000 AM","July 1, 2025, 1:17:51.000 AM",rummy-registration,matchmaking-failed-system,6862d190fa2d8e3db79419a0,"540,451",68590fbe0a93c12c5fa78385,442
2364618,True,matchmaking-failed,"July 1, 2025, 1:18:21.000 AM","July 1, 2025, 1:17:51.000 AM",rummy-registration,matchmaking-failed-system,6862d190fa2d8e3db79419a0,"540,451",6838354b0a93c12c5f411532,444
2364708,True,matchmaking-failed,"July 1, 2025, 1:19:45.000 AM","July 1, 2025, 1:19:15.000 AM",rummy-registration,matchmaking-failed-system,6862d208fa2d8ed6239419e9,"540,524",685d7bf80a93c12c5f306757,444
2364713,True,matchmaking-failed,"July 1, 2025, 1:19:45.000 AM","July 1, 2025, 1:19:20.000 AM",rummy-registration,matchmaking-failed-system,6862d208fa2d8ed6239419e9,"540,524",686272730a93c12c5fba02bf,444
2364837,True,matchmaking-failed,"July 1, 2025, 1:21:58.000 AM","July 1, 2025, 1:21:28.000 AM",rummy-registration,matchmaking-failed-system,6862d191fa2d8eb94b9419bc,"540,479",6862609e0a93c12c5f9b7b02,444
2364838,True,matchmaking-failed,"July 1, 2025, 1:21:58.000 AM","July 1, 2025, 1:21:30.000 AM",rummy-registration,matchmaking-failed-system,6862d191fa2d8eb94b9419bc,"540,479",684c290d0a93c12c5f9e258d,444
2364865,True,matchmaking-failed,"July 1, 2025, 1:22:30.000 AM","July 1, 2025, 1:22:00.000 AM",rummy-registration,matchmaking-failed-system,6862d208fa2d8e37029419fb,"540,542",684d350f0a93c12c5f965b9d,440
2364878,True,matchmaking-failed,"July 1, 2025, 1:22:30.000 AM","July 1, 2025, 1:22:09.000 AM",rummy-registration,matchmaking-failed-system,6862d208fa2d8e37029419fb,"540,542",684c290d0a93c12c5f9e258d,444
2364898,True,matchmaking-failed,"July 1, 2025, 1:23:05.000 AM","July 1, 2025, 1:22:35.000 AM",rummy-registration,matchmaking-failed-system,6862d208fa2d8e3ff39419ed,"540,528",68578f0e0a93c12c5fca57ba,442
2364908,True,matchmaking-failed,"July 1, 2025, 1:23:05.000 AM","July 1, 2025, 1:22:39.000 AM",rummy-registration,matchmaking-failed-system,6862d208fa2d8e3ff39419ed,"540,528",682d502d0a93c12c5f887bcd,442
2365400,True,matchmaking-failed,"July 1, 2025, 1:31:11.000 AM","July 1, 2025, 1:30:40.000 AM",rummy-registration,matchmaking-failed-system,6862d37086a1d4508e63b40b,"540,747",686272730a93c12c5fba02bf,444
2365401,True,matchmaking-failed,"July 1, 2025, 1:31:11.000 AM","July 1, 2025, 1:30:41.000 AM",rummy-registration,matchmaking-failed-system,6862d37086a1d4508e63b40b,"540,747",686244e30a93c12c5f68ab23,444
2365669,True,matchmaking-failed,"July 1, 2025, 1:35:25.000 AM","July 1, 2025, 1:34:55.000 AM",rummy-registration,matchmaking-failed-system,6862d3e886a1d4867963b46e,"540,846",686285e20a93c12c5fdb0dd2,444
2365675,True,matchmaking-failed,"July 1, 2025, 1:35:25.000 AM","July 1, 2025, 1:34:58.000 AM",rummy-registration,matchmaking-failed-system,6862d3e886a1d4867963b46e,"540,846",67c47ee5adbdde23b77b365e,440
2366023,True,matchmaking-failed,"July 1, 2025, 1:40:46.000 AM","July 1, 2025, 1:40:16.000 AM",rummy-registration,matchmaking-failed-system,6862d4d886a1d4c88963b4e3,"540,963",6860d9020a93c12c5f6bd48e,444
2366027,True,matchmaking-failed,"July 1, 2025, 1:40:46.000 AM","July 1, 2025, 1:40:18.000 AM",rummy-registration,matchmaking-failed-system,6862d4d886a1d4c88963b4e3,"540,963",68577b500a93c12c5fafe88e,444
2366080,True,matchmaking-failed,"July 1, 2025, 1:41:34.000 AM","July 1, 2025, 1:41:04.000 AM",rummy-registration,matchmaking-failed-system,6862d4d886a1d43f1c63b4eb,"540,971",68413d040a93c12c5ffd503a,440
2366083,True,matchmaking-failed,"July 1, 2025, 1:41:37.000 AM","July 1, 2025, 1:41:07.000 AM",rummy-registration,matchmaking-failed-system,6862afd1fa2d8e7b0b94051b,"532,906",685903990a93c12c5f94e0b1,442
2366090,True,matchmaking-failed,"July 1, 2025, 1:41:34.000 AM","July 1, 2025, 1:41:13.000 AM",rummy-registration,matchmaking-failed-system,6862d4d886a1d43f1c63b4eb,"540,971",68633c190a93c12c5fb553b1,444
2366093,True,matchmaking-failed,"July 1, 2025, 1:41:37.000 AM","July 1, 2025, 1:41:16.000 AM",rummy-registration,matchmaking-failed-system,6862afd1fa2d8e7b0b94051b,"532,906",68610ed90a93c12c5fcb09bc,444
2366183,True,matchmaking-failed,"July 1, 2025, 1:42:57.000 AM","July 1, 2025, 1:42:27.000 AM",rummy-registration,matchmaking-failed-system,6862afd1fa2d8e2438940517,"532,902",684bd2670a93c12c5f3a20cd,444
2366199,True,matchmaking-failed,"July 1, 2025, 1:42:57.000 AM","July 1, 2025, 1:42:40.000 AM",rummy-registration,matchmaking-failed-system,6862afd1fa2d8e2438940517,"532,902",685903990a93c12c5f94e0b1,442
2366758,True,matchmaking-failed,"July 1, 2025, 1:50:04.000 AM","July 1, 2025, 1:49:34.000 AM",rummy-registration,matchmaking-failed-system,6862d730dd159a11d9435cc2,"541,304",68616edc0a93c12c5f6e9dde,444
2366759,True,matchmaking-failed,"July 1, 2025, 1:50:04.000 AM","July 1, 2025, 1:49:34.000 AM",rummy-registration,matchmaking-failed-system,6862d730dd159a11d9435cc2,"541,304",6860cd600a93c12c5f5877ae,444
2367366,True,matchmaking-failed,"July 1, 2025, 1:57:32.000 AM","July 1, 2025, 1:57:02.000 AM",rummy-registration,matchmaking-failed-system,6862d898dd159a668e435d48,"541,507",68633c190a93c12c5fb553b1,444
2367394,True,matchmaking-failed,"July 1, 2025, 1:57:32.000 AM","July 1, 2025, 1:57:23.000 AM",rummy-registration,matchmaking-failed-system,6862d898dd159a668e435d48,"541,507",68615bf50a93c12c5f4db4ea,444
2367478,True,matchmaking-failed,"July 1, 2025, 1:58:45.000 AM","July 1, 2025, 1:58:15.000 AM",rummy-registration,matchmaking-failed-system,6862c4e9dd159aa0ea435c60,"537,998",686222f40a93c12c5f2d472e,444
2367508,True,matchmaking-failed,"July 1, 2025, 1:58:45.000 AM","July 1, 2025, 1:58:37.000 AM",rummy-registration,matchmaking-failed-system,6862c4e9dd159aa0ea435c60,"537,998",685753870a93c12c5f868251,444
2367546,True,matchmaking-failed,"July 1, 2025, 1:59:37.000 AM","July 1, 2025, 1:59:07.000 AM",rummy-registration,matchmaking-failed-system,6862c561fa2d8e728594123c,"538,101",685689ef0a93c12c5fab243a,443
2367573,True,matchmaking-failed,"July 1, 2025, 1:59:37.000 AM","July 1, 2025, 1:59:21.000 AM",rummy-registration,matchmaking-failed-system,6862c561fa2d8e728594123c,"538,101",685c2df80a93c12c5f8e745b,443
2367887,True,matchmaking-failed,"July 1, 2025, 2:03:33.000 AM","July 1, 2025, 2:03:03.000 AM",rummy-registration,matchmaking-failed-system,6862da0086a1d41a2b63b51d,"541,694",685eb7080a93c12c5fc04ac3,444
2367891,True,matchmaking-failed,"July 1, 2025, 2:03:33.000 AM","July 1, 2025, 2:03:05.000 AM",rummy-registration,matchmaking-failed-system,6862da0086a1d41a2b63b51d,"541,694",68633eef0a93c12c5fb87ae0,444
2367919,True,matchmaking-failed,"July 1, 2025, 2:03:51.000 AM","July 1, 2025, 2:03:21.000 AM",rummy-registration,matchmaking-failed-system,6862c5d9fa2d8e5f889412a1,"538,202",682d504a0a93c12c5f88958b,442
2367922,True,matchmaking-failed,"July 1, 2025, 2:03:51.000 AM","July 1, 2025, 2:03:22.000 AM",rummy-registration,matchmaking-failed-system,6862c5d9fa2d8e5f889412a1,"538,202",6831ba490a93c12c5fff45c8,440
2368128,True,matchmaking-failed,"July 1, 2025, 2:06:07.000 AM","July 1, 2025, 2:05:37.000 AM",rummy-registration,matchmaking-failed-system,6862daf08fc0b784c81d7f2c,"541,816",685e0ec50a93c12c5fb7ead4,444
2368136,True,matchmaking-failed,"July 1, 2025, 2:06:07.000 AM","July 1, 2025, 2:05:41.000 AM",rummy-registration,matchmaking-failed-system,6862daf08fc0b784c81d7f2c,"541,816",686289f30a93c12c5fe1dbcc,444
2368146,True,matchmaking-failed,"July 1, 2025, 2:06:19.000 AM","July 1, 2025, 2:05:49.000 AM",rummy-registration,matchmaking-failed-system,6862daf08fc0b7ef821d7f2e,"541,818",6862fb980a93c12c5f8be1ba,444
2368152,True,matchmaking-failed,"July 1, 2025, 2:06:19.000 AM","July 1, 2025, 2:05:53.000 AM",rummy-registration,matchmaking-failed-system,6862daf08fc0b7ef821d7f2e,"541,818",67e60facadbdde23b78fc069,443
2368220,True,matchmaking-failed,"July 1, 2025, 2:07:05.000 AM","July 1, 2025, 2:06:35.000 AM",rummy-registration,matchmaking-failed-system,6862c651fa2d8e5d9f941319,"538,322",684a60e60a93c12c5fca0433,440
2368221,True,matchmaking-failed,"July 1, 2025, 2:07:05.000 AM","July 1, 2025, 2:06:35.000 AM",rummy-registration,matchmaking-failed-system,6862c651fa2d8e5d9f941319,"538,322",682f0f760a93c12c5fec5269,444
2368272,True,matchmaking-failed,"July 1, 2025, 2:07:45.000 AM","July 1, 2025, 2:07:15.000 AM",rummy-registration,matchmaking-failed-system,6862c651fa2d8e12c2941315,"538,318",682f0f760a93c12c5fec5269,444
2368279,True,matchmaking-failed,"July 1, 2025, 2:07:45.000 AM","July 1, 2025, 2:07:19.000 AM",rummy-registration,matchmaking-failed-system,6862c651fa2d8e12c2941315,"538,318",68525aff0a93c12c5fe9ddd2,444
2368323,True,matchmaking-failed,"July 1, 2025, 2:08:25.000 AM","July 1, 2025, 2:07:55.000 AM",rummy-registration,matchmaking-failed-system,6862c651fa2d8ed2c194131a,"538,323",684ae0d30a93c12c5f604a83,442
2368334,True,matchmaking-failed,"July 1, 2025, 2:08:34.000 AM","July 1, 2025, 2:08:04.000 AM",rummy-registration,matchmaking-failed-system,6862d9888fc0b731fe1d7ec4,"541,655",682f0f760a93c12c5fec5269,444
2368336,True,matchmaking-failed,"July 1, 2025, 2:08:34.000 AM","July 1, 2025, 2:08:05.000 AM",rummy-registration,matchmaking-failed-system,6862d9888fc0b731fe1d7ec4,"541,655",6861ff690a93c12c5ff7559f,444
2368338,True,matchmaking-failed,"July 1, 2025, 2:08:25.000 AM","July 1, 2025, 2:08:07.000 AM",rummy-registration,matchmaking-failed-system,6862c651fa2d8ed2c194131a,"538,323",68035bf7adbdde23b746687b,444
2368423,True,matchmaking-failed,"July 1, 2025, 2:09:23.000 AM","July 1, 2025, 2:08:53.000 AM",rummy-registration,matchmaking-failed-system,6862d9888fc0b7511d1d7ece,"541,665",68462fed0a93c12c5fa0607a,443
2368424,True,matchmaking-failed,"July 1, 2025, 2:09:23.000 AM","July 1, 2025, 2:08:53.000 AM",rummy-registration,matchmaking-failed-system,6862d9888fc0b7511d1d7ece,"541,665",686342960a93c12c5fbcca4c,444
2368459,True,matchmaking-failed,"July 1, 2025, 2:09:41.000 AM","July 1, 2025, 2:09:11.000 AM",rummy-registration,matchmaking-failed-system,6862dbe081372466c4a24a95,"541,927",6862fb980a93c12c5f8be1ba,444
2368466,True,matchmaking-failed,"July 1, 2025, 2:09:41.000 AM","July 1, 2025, 2:09:15.000 AM",rummy-registration,matchmaking-failed-system,6862dbe081372466c4a24a95,"541,927",6844ec9c0a93c12c5f5f47ab,442
2368522,True,matchmaking-failed,"July 1, 2025, 2:10:24.000 AM","July 1, 2025, 2:09:54.000 AM",rummy-registration,matchmaking-failed-system,6862dc58fa2d8e3b09941ab1,"541,993",6844ec9c0a93c12c5f5f47ab,442
2368529,True,matchmaking-failed,"July 1, 2025, 2:10:24.000 AM","July 1, 2025, 2:10:00.000 AM",rummy-registration,matchmaking-failed-system,6862dc58fa2d8e3b09941ab1,"541,993",6821978cadbdde23b7528168,440
2368584,True,matchmaking-failed,"July 1, 2025, 2:10:59.000 AM","July 1, 2025, 2:10:29.000 AM",rummy-registration,matchmaking-failed-system,6862da0086a1d433eb63b537,"541,720",686342960a93c12c5fbcca4c,444
2368586,True,matchmaking-failed,"July 1, 2025, 2:11:01.000 AM","July 1, 2025, 2:10:31.000 AM",rummy-registration,matchmaking-failed-system,6862dc58fa2d8e1030941ab0,"541,992",683d22d70a93c12c5f649108,440
2368587,True,matchmaking-failed,"July 1, 2025, 2:10:59.000 AM","July 1, 2025, 2:10:32.000 AM",rummy-registration,matchmaking-failed-system,6862da0086a1d433eb63b537,"541,720",685228a60a93c12c5fa809ff,441
2368589,True,matchmaking-failed,"July 1, 2025, 2:11:01.000 AM","July 1, 2025, 2:10:34.000 AM",rummy-registration,matchmaking-failed-system,6862dc58fa2d8e1030941ab0,"541,992",6844ec9c0a93c12c5f5f47ab,442
2368661,True,matchmaking-failed,"July 1, 2025, 2:11:47.000 AM","July 1, 2025, 2:11:17.000 AM",rummy-registration,matchmaking-failed-system,6862da0086a1d4ca4263b53e,"541,727",6844ec9c0a93c12c5f5f47ab,442
2368662,True,matchmaking-failed,"July 1, 2025, 2:11:47.000 AM","July 1, 2025, 2:11:18.000 AM",rummy-registration,matchmaking-failed-system,6862da0086a1d4ca4263b53e,"541,727",682f21a80a93c12c5ffc0ac3,443
2368762,True,matchmaking-failed,"July 1, 2025, 2:12:59.000 AM","July 1, 2025, 2:12:29.000 AM",rummy-registration,matchmaking-failed-system,6862dcd0fa2d8ef0c2941ad8,"542,032",683d7c4b0a93c12c5fbeefe1,444
2368773,True,matchmaking-failed,"July 1, 2025, 2:12:59.000 AM","July 1, 2025, 2:12:38.000 AM",rummy-registration,matchmaking-failed-system,6862dcd0fa2d8ef0c2941ad8,"542,032",6844ec9c0a93c12c5f5f47ab,442
2368950,True,matchmaking-failed,"July 1, 2025, 2:14:50.000 AM","July 1, 2025, 2:14:20.000 AM",rummy-registration,matchmaking-failed-system,6862dd48fa2d8edd2b941b37,"542,127",6862e23c0a93c12c5f75dd61,444
2368953,True,matchmaking-failed,"July 1, 2025, 2:14:50.000 AM","July 1, 2025, 2:14:20.000 AM",rummy-registration,matchmaking-failed-system,6862dd48fa2d8edd2b941b37,"542,127",685bd1860a93c12c5f06d7c1,443
2369184,True,matchmaking-failed,"July 1, 2025, 2:17:08.000 AM","July 1, 2025, 2:16:38.000 AM",rummy-registration,matchmaking-failed-system,6862c741cfc377be7463c346,"538,523",684a60e60a93c12c5fca0433,440
2369190,True,matchmaking-failed,"July 1, 2025, 2:17:08.000 AM","July 1, 2025, 2:16:42.000 AM",rummy-registration,matchmaking-failed-system,6862c741cfc377be7463c346,"538,523",682f0f760a93c12c5fec5269,444
2369246,True,matchmaking-failed,"July 1, 2025, 2:17:50.000 AM","July 1, 2025, 2:17:20.000 AM",rummy-registration,matchmaking-failed-system,6862dbe0813724e344a24aa3,"541,941",683aa3dc0a93c12c5f441723,440
2369248,True,matchmaking-failed,"July 1, 2025, 2:17:50.000 AM","July 1, 2025, 2:17:21.000 AM",rummy-registration,matchmaking-failed-system,6862dbe0813724e344a24aa3,"541,941",682f0f760a93c12c5fec5269,444
2369279,True,matchmaking-failed,"July 1, 2025, 2:18:10.000 AM","July 1, 2025, 2:17:40.000 AM",rummy-registration,matchmaking-failed-system,6862b3915e9d5947147f5401,"533,751",68483cc20a93c12c5fbf4815,440
2369294,True,matchmaking-failed,"July 1, 2025, 2:18:10.000 AM","July 1, 2025, 2:17:49.000 AM",rummy-registration,matchmaking-failed-system,6862b3915e9d5947147f5401,"533,751",685903990a93c12c5f94e0b1,442
2369369,True,matchmaking-failed,"July 1, 2025, 2:19:20.000 AM","July 1, 2025, 2:18:50.000 AM",rummy-registration,matchmaking-failed-system,6862b3915e9d59545b7f53fd,"533,747",68483cc20a93c12c5fbf4815,440
2369388,True,matchmaking-failed,"July 1, 2025, 2:19:29.000 AM","July 1, 2025, 2:18:59.000 AM",rummy-registration,matchmaking-failed-system,6862dc58fa2d8e0fa7941ac2,"542,010",67fb80a6adbdde23b7fdf2ba,444
2369389,True,matchmaking-failed,"July 1, 2025, 2:19:29.000 AM","July 1, 2025, 2:19:00.000 AM",rummy-registration,matchmaking-failed-system,6862dc58fa2d8e0fa7941ac2,"542,010",68620df40a93c12c5f0c42a8,444
2369428,True,matchmaking-failed,"July 1, 2025, 2:19:20.000 AM","July 1, 2025, 2:19:15.000 AM",rummy-registration,matchmaking-failed-system,6862b3915e9d59545b7f53fd,"533,747",6862769b0a93c12c5fc0f8ba,444
2369470,True,matchmaking-failed,"July 1, 2025, 2:20:13.000 AM","July 1, 2025, 2:19:43.000 AM",rummy-registration,matchmaking-failed-system,6862df28fa2d8e2e5a941b9b,"542,345",68620df40a93c12c5f0c42a8,444
2369472,True,matchmaking-failed,"July 1, 2025, 2:20:13.000 AM","July 1, 2025, 2:19:43.000 AM",rummy-registration,matchmaking-failed-system,6862df28fa2d8e2e5a941b9b,"542,345",6862c9bb0a93c12c5f531bd1,444
2369550,True,matchmaking-failed,"July 1, 2025, 2:21:00.000 AM","July 1, 2025, 2:20:30.000 AM",rummy-registration,matchmaking-failed-system,6862dcd1fa2d8e609a941afc,"542,068",679216c94b22004fc8fb074a,444
2369552,True,matchmaking-failed,"July 1, 2025, 2:21:00.000 AM","July 1, 2025, 2:20:32.000 AM",rummy-registration,matchmaking-failed-system,6862dcd1fa2d8e609a941afc,"542,068",68620df40a93c12c5f0c42a8,444
2369758,True,matchmaking-failed,"July 1, 2025, 2:23:09.000 AM","July 1, 2025, 2:22:39.000 AM",rummy-registration,matchmaking-failed-system,6862e018fa2d8e6437941c05,"542,451",685b9d290a93c12c5fb724a1,443
2369761,True,matchmaking-failed,"July 1, 2025, 2:23:09.000 AM","July 1, 2025, 2:22:40.000 AM",rummy-registration,matchmaking-failed-system,6862e018fa2d8e6437941c05,"542,451",67aec000adbdde23b755da6b,444
2369809,True,matchmaking-failed,"July 1, 2025, 2:23:46.000 AM","July 1, 2025, 2:23:16.000 AM",rummy-registration,matchmaking-failed-system,6862e018fa2d8e3b4a941c0e,"542,460",685245d60a93c12c5fcc4735,441
2369813,True,matchmaking-failed,"July 1, 2025, 2:23:46.000 AM","July 1, 2025, 2:23:20.000 AM",rummy-registration,matchmaking-failed-system,6862e018fa2d8e3b4a941c0e,"542,460",67aec000adbdde23b755da6b,444
2369877,True,matchmaking-failed,"July 1, 2025, 2:24:32.000 AM","July 1, 2025, 2:24:02.000 AM",rummy-registration,matchmaking-failed-system,6862e018fa2d8e3cd3941c09,"542,455",685245d60a93c12c5fcc4735,441
2369879,True,matchmaking-failed,"July 1, 2025, 2:24:32.000 AM","July 1, 2025, 2:24:02.000 AM",rummy-registration,matchmaking-failed-system,6862e018fa2d8e3cd3941c09,"542,455",67aec000adbdde23b755da6b,444
2370929,True,matchmaking-failed,"July 1, 2025, 2:35:26.000 AM","July 1, 2025, 2:34:56.000 AM",rummy-registration,matchmaking-failed-system,6862e108fa2d8e7573941c52,"542,578",684150150a93c12c5f13b36f,440
2370930,True,matchmaking-failed,"July 1, 2025, 2:35:26.000 AM","July 1, 2025, 2:35:00.000 AM",rummy-registration,matchmaking-failed-system,6862e108fa2d8e7573941c52,"542,578",686346970a93c12c5fc1d252,444
2371373,True,matchmaking-failed,"July 1, 2025, 2:40:00.000 AM","July 1, 2025, 2:39:30.000 AM",rummy-registration,matchmaking-failed-system,6862e5408137243aa5a24afc,"543,011",685fd60a0a93c12c5f2e1cb9,444
2371374,True,matchmaking-failed,"July 1, 2025, 2:40:00.000 AM","July 1, 2025, 2:39:30.000 AM",rummy-registration,matchmaking-failed-system,6862e5408137243aa5a24afc,"543,011",682e8af90a93c12c5f78477e,440
2371434,True,matchmaking-failed,"July 1, 2025, 2:40:46.000 AM","July 1, 2025, 2:40:16.000 AM",rummy-registration,matchmaking-failed-system,6862e5408137243ef1a24b0a,"543,025",67b1731aadbdde23b7b9f1fe,444
2371436,True,matchmaking-failed,"July 1, 2025, 2:40:46.000 AM","July 1, 2025, 2:40:19.000 AM",rummy-registration,matchmaking-failed-system,6862e5408137243ef1a24b0a,"543,025",685e066e0a93c12c5fad68ca,443
2371509,True,matchmaking-failed,"July 1, 2025, 2:41:42.000 AM","July 1, 2025, 2:41:12.000 AM",rummy-registration,matchmaking-failed-system,6862e2e8fa2d8ee7ea941d10,"542,768",685e066e0a93c12c5fad68ca,443
2371516,True,matchmaking-failed,"July 1, 2025, 2:41:42.000 AM","July 1, 2025, 2:41:17.000 AM",rummy-registration,matchmaking-failed-system,6862e2e8fa2d8ee7ea941d10,"542,768",685661190a93c12c5f72d4a3,442
2371570,True,matchmaking-failed,"July 1, 2025, 2:42:15.000 AM","July 1, 2025, 2:41:45.000 AM",rummy-registration,matchmaking-failed-system,6862e5b8cfc3771cfc63c360,"543,072",684ae9410a93c12c5f69e704,442
2371573,True,matchmaking-failed,"July 1, 2025, 2:42:15.000 AM","July 1, 2025, 2:41:46.000 AM",rummy-registration,matchmaking-failed-system,6862e5b8cfc3771cfc63c360,"543,072",682d49270a93c12c5f82e00f,443
2371761,True,matchmaking-failed,"July 1, 2025, 2:44:23.000 AM","July 1, 2025, 2:43:53.000 AM",rummy-registration,matchmaking-failed-system,6862cb01fa2d8e8917941613,"539,268",6862a3d00a93c12c5f0f386e,444
2371773,True,matchmaking-failed,"July 1, 2025, 2:44:23.000 AM","July 1, 2025, 2:43:59.000 AM",rummy-registration,matchmaking-failed-system,6862cb01fa2d8e8917941613,"539,268",682f0f760a93c12c5fec5269,444
2371895,True,matchmaking-failed,"July 1, 2025, 2:46:03.000 AM","July 1, 2025, 2:45:33.000 AM",rummy-registration,matchmaking-failed-system,6862e450fa2d8e2138941d6f,"542,917",685e066e0a93c12c5fad68ca,443
2371906,True,matchmaking-failed,"July 1, 2025, 2:46:03.000 AM","July 1, 2025, 2:45:39.000 AM",rummy-registration,matchmaking-failed-system,6862e450fa2d8e2138941d6f,"542,917",685a95d00a93c12c5f8bc5cf,442
2371912,True,matchmaking-failed,"July 1, 2025, 2:46:11.000 AM","July 1, 2025, 2:45:41.000 AM",rummy-registration,matchmaking-failed-system,6862cb01fa2d8e962c94161d,"539,278",683c36a00a93c12c5fada7bc,443
2371953,True,matchmaking-failed,"July 1, 2025, 2:46:11.000 AM","July 1, 2025, 2:46:06.000 AM",rummy-registration,matchmaking-failed-system,6862cb01fa2d8e962c94161d,"539,278",68634afe0a93c12c5fc7756c,444
2372008,True,matchmaking-failed,"July 1, 2025, 2:47:11.000 AM","July 1, 2025, 2:46:41.000 AM",rummy-registration,matchmaking-failed-system,6862e720fa2d8e3adb941e26,"543,218",68634ba90a93c12c5fc854c0,444
2372009,True,matchmaking-failed,"July 1, 2025, 2:47:11.000 AM","July 1, 2025, 2:46:41.000 AM",rummy-registration,matchmaking-failed-system,6862e720fa2d8e3adb941e26,"543,218",67ee6bd7adbdde23b7c54ac1,440
2372554,True,matchmaking-failed,"July 1, 2025, 2:53:21.000 AM","July 1, 2025, 2:52:51.000 AM",rummy-registration,matchmaking-failed-system,6862e9005e9d59f3a17f5652,"543,403",683564560a93c12c5fdf92a5,444
2372555,True,matchmaking-failed,"July 1, 2025, 2:53:21.000 AM","July 1, 2025, 2:52:52.000 AM",rummy-registration,matchmaking-failed-system,6862e9005e9d59f3a17f5652,"543,403",686348a20a93c12c5fc4671c,444
2372631,True,matchmaking-failed,"July 1, 2025, 2:54:16.000 AM","July 1, 2025, 2:53:46.000 AM",rummy-registration,matchmaking-failed-system,6862e9785e9d59cda77f5688,"543,457",6843b0520a93c12c5f2e6d24,444
2372635,True,matchmaking-failed,"July 1, 2025, 2:54:16.000 AM","July 1, 2025, 2:53:49.000 AM",rummy-registration,matchmaking-failed-system,6862e9785e9d59cda77f5688,"543,457",686348a20a93c12c5fc4671c,444
2372647,True,matchmaking-failed,"July 1, 2025, 2:54:25.000 AM","July 1, 2025, 2:53:55.000 AM",rummy-registration,matchmaking-failed-system,6862e630fa2d8ee03a941ddd,"543,145",6857d2630a93c12c5f2fb857,442
2372653,True,matchmaking-failed,"July 1, 2025, 2:54:25.000 AM","July 1, 2025, 2:53:59.000 AM",rummy-registration,matchmaking-failed-system,6862e630fa2d8ee03a941ddd,"543,145",68401c780a93c12c5f03e3f6,444
2372780,True,matchmaking-failed,"July 1, 2025, 2:55:46.000 AM","July 1, 2025, 2:55:16.000 AM",rummy-registration,matchmaking-failed-system,6862e9f08137246350a24b3c,"543,504",68634dac0a93c12c5fcae55e,444
2372781,True,matchmaking-failed,"July 1, 2025, 2:55:46.000 AM","July 1, 2025, 2:55:16.000 AM",rummy-registration,matchmaking-failed-system,6862e9f08137246350a24b3c,"543,504",67ee6bd7adbdde23b7c54ac1,440
2372800,True,matchmaking-failed,"July 1, 2025, 2:55:55.000 AM","July 1, 2025, 2:55:25.000 AM",rummy-registration,matchmaking-failed-system,6862e9f08137240d19a24b3b,"543,503",6860f7860a93c12c5fa22c66,444
